tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,6045589447021484 ; - ; 2.6950354609929077
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,8284530639648438 ; - ; 3.1307550644567224
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,9629452228546143 ; - ; 3.262642740619902
2000 ; 1-5 ; 5 ; custom ; 1 ; 1,381516695022583 ; - ; 3.7083074373316762
2000 ; 1-5 ; 5 ; custom ; 1 ; 1,079286813735962 ; - ; 3.1784841075794623
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,6481921672821045 ; - ; 2.7666399358460305
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,6415331363677979 ; - ; 2.9370062791168725
2000 ; 1-5 ; 5 ; custom ; 1 ; 1,0534179210662842 ; - ; 3.4454130344541305
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,6098179817199707 ; - ; 2.7417027417027415
2000 ; 1-5 ; 5 ; custom ; 1 ; 0,7759339809417725 ; - ; 3.3860045146726865
2000 ; 1-5 ; 10 ; custom ; 1 ; 4,302507162094116 ; - ; 6.233174570304411
2000 ; 1-5 ; 10 ; custom ; 1 ; 3,574201822280884 ; - ; 5.769631326806915
2000 ; 1-5 ; 10 ; custom ; 1 ; 5,251518249511719 ; - ; 6.211304174156181
2000 ; 1-5 ; 10 ; custom ; 1 ; 3,140876054763794 ; - ; 5.510835913312693
2000 ; 1-5 ; 10 ; custom ; 1 ; 3,197265863418579 ; - ; 5.239459680720426
2000 ; 1-5 ; 10 ; custom ; 1 ; 4,515371084213257 ; - ; 6.288787753413322
2000 ; 1-5 ; 10 ; custom ; 1 ; 2,4628348350524902 ; - ; 5.342869162810265
2000 ; 1-5 ; 10 ; custom ; 1 ; 3,3693459033966064 ; - ; 5.901572391259955
2000 ; 1-5 ; 10 ; custom ; 1 ; 1,9042198657989502 ; - ; 4.830718414533443
2000 ; 1-5 ; 10 ; custom ; 1 ; 3,0915729999542236 ; - ; 5.707809602307851
2000 ; 1-5 ; 20 ; custom ; 1 ; 15,324711084365845 ; - ; 10.055293876715133
2000 ; 1-5 ; 20 ; custom ; 1 ; 14,451210021972656 ; - ; 10.665564282761473
2000 ; 1-5 ; 20 ; custom ; 1 ; 11,024892807006836 ; - ; 10.120629728071968
2000 ; 1-5 ; 20 ; custom ; 1 ; 11,800062894821167 ; - ; 10.121125025662081
2000 ; 1-5 ; 20 ; custom ; 1 ; 12,755780935287476 ; - ; 9.767633148262389
2000 ; 1-5 ; 20 ; custom ; 1 ; 14,11903190612793 ; - ; 10.975609756097562
2000 ; 1-5 ; 20 ; custom ; 1 ; 12,27206802368164 ; - ; 10.336341263330599
2000 ; 1-5 ; 20 ; custom ; 1 ; 13,530414819717407 ; - ; 9.82897177003915
2000 ; 1-5 ; 20 ; custom ; 1 ; 16,321644067764282 ; - ; 10.735826296743065
2000 ; 1-5 ; 20 ; custom ; 1 ; 14,469833135604858 ; - ; 10.746147607461475
2000 ; 1-5 ; 100 ; custom ; 1 ; 301,7311089038849 ; - ; 33.428338762214985
2000 ; 1-5 ; 100 ; custom ; 1 ; 329,110720872879 ; - ; 35.38525098120223
2000 ; 1-5 ; 100 ; custom ; 1 ; 271,68420577049255 ; - ; 32.61722784548647
2000 ; 1-5 ; 100 ; custom ; 1 ; 343,2159240245819 ; - ; 34.124386252045824
2000 ; 1-5 ; 100 ; custom ; 1 ; 466,31125593185425 ; - ; 38.09327280231118
2000 ; 1-5 ; 100 ; custom ; 1 ; 472,1865727901459 ; - ; 37.42157458004453
2000 ; 1-5 ; 100 ; custom ; 1 ; 378,2516872882843 ; - ; 34.098831248718476
2000 ; 1-5 ; 100 ; custom ; 1 ; 334,5970051288605 ; - ; 35.30895334174023
2000 ; 1-5 ; 100 ; custom ; 1 ; 505,3665738105774 ; - ; 36.90671031096563
2000 ; 1-5 ; 100 ; custom ; 1 ; 349,2073562145233 ; - ; 35.33712428919578
